airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 16:30:00,2024-12-03 23:35:00,425,1,No Info,14781
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 13:00:00,2024-05-22 01:30:00,750,1,No Info,7888
Air India,2019-05-01,Bangalore,Delhi,2024-12-03 13:20:00,2024-12-03 16:10:00,170,0,No Info,6121
Multiple Carriers,2019-06-06,Delhi,Cochin,2024-12-03 10:35:00,2024-12-03 19:00:00,505,1,No Info,10877
Jet Airways,2019-03-27,Delhi,Cochin,2024-12-03 21:50:00,2024-03-28 04:25:00,395,1,In-flight meal not included,6017
Jet Airways,2019-06-18,Mumbai,Hyderabad,2024-12-03 02:55:00,2024-12-03 04:20:00,85,0,In-flight meal not included,4995
Indigo,2019-03-03,Bangalore,Delhi,2024-12-03 07:30:00,2024-12-03 12:20:00,290,1,No Info,6220
Vistara,2019-06-01,Chennai,Kolkata,2024-12-03 17:45:00,2024-12-03 20:05:00,140,0,No Info,11982
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 13:55:00,2024-03-25 18:10:00,1695,1,No Info,14231
Jet Airways,2019-03-21,Delhi,Cochin,2024-12-03 13:00:00,2024-12-03 18:50:00,350,1,No Info,12347
Spicejet,2019-06-15,Kolkata,Bangalore,2024-12-03 14:55:00,2024-12-03 17:25:00,150,0,No Info,3873
Indigo,2019-05-06,Mumbai,Hyderabad,2024-12-03 12:00:00,2024-12-03 13:30:00,90,0,No Info,2754
Air India,2019-05-21,Delhi,Cochin,2024-12-03 17:15:00,2024-05-22 19:15:00,1560,2,No Info,11989
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 18:55:00,2024-05-19 20:45:00,1550,1,In-flight meal not included,10844
Jet Airways,2019-03-18,Bangalore,Delhi,2024-12-03 14:05:00,2024-12-03 19:10:00,305,1,In-flight meal not included,13502
Indigo,2019-06-18,Chennai,Kolkata,2024-12-03 14:45:00,2024-12-03 17:05:00,140,0,No Info,3597
Air India,2019-04-01,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,2050
Indigo,2019-04-24,Delhi,Cochin,2024-12-03 02:00:00,2024-12-03 07:25:00,325,1,No Info,5636
Multiple Carriers,2019-06-06,Delhi,Cochin,2024-12-03 06:40:00,2024-12-03 19:15:00,755,1,No Info,7354
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 20:00:00,2024-05-19 09:20:00,800,1,In-flight meal not included,10844
Jet Airways,2019-06-09,Mumbai,Hyderabad,2024-12-03 07:05:00,2024-12-03 08:30:00,85,0,No Info,5678
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 15:00:00,2024-06-02 01:30:00,630,1,No Info,6628
Jet Airways,2019-04-09,Delhi,Cochin,2024-12-03 13:25:00,2024-04-10 19:00:00,1775,2,No Info,9483
Vistara,2019-03-03,Bangalore,Delhi,2024-12-03 06:40:00,2024-03-07 10:25:00,1665,1,No Info,12476
Air Asia,2019-04-01,Bangalore,Delhi,2024-12-03 04:55:00,2024-12-03 07:45:00,170,0,No Info,4282
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 20:00:00,2024-05-02 04:40:00,520,1,In-flight meal not included,8586
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 18:00:00,505,1,No Info,14151
Goair,2019-05-27,Delhi,Cochin,2024-12-03 07:25:00,2024-12-03 13:35:00,370,1,No Info,6841
Air India,2019-05-09,Delhi,Cochin,2024-12-03 13:00:00,2024-12-03 19:15:00,375,1,No Info,8372
Air India,2019-05-09,Delhi,Cochin,2024-12-03 09:45:00,2024-12-03 23:00:00,795,1,No Info,7174
Air India,2019-03-12,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,4307
Jet Airways,2019-04-01,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 18:00:00,505,1,In-flight meal not included,9314
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 19:15:00,455,1,No Info,8266
Jet Airways,2019-06-12,Delhi,Cochin,2024-12-03 06:45:00,2024-06-13 04:25:00,1300,2,In-flight meal not included,10919
Spicejet,2019-03-09,Bangalore,Delhi,2024-12-03 10:20:00,2024-12-03 18:15:00,475,1,No Info,7294
Indigo,2019-04-24,Delhi,Cochin,2024-12-03 05:35:00,2024-12-03 08:50:00,195,0,No Info,5013
Indigo,2019-03-03,Bangalore,Delhi,2024-12-03 18:55:00,2024-12-03 21:45:00,170,0,No Info,8855
Goair,2019-06-09,Delhi,Cochin,2024-12-03 14:25:00,2024-12-03 19:35:00,310,1,No Info,9069
Air India,2019-05-18,Kolkata,Bangalore,2024-12-03 08:20:00,2024-12-03 20:25:00,725,2,No Info,12534
Indigo,2019-04-18,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,4591
Jet Airways,2019-04-18,Bangalore,Delhi,2024-12-03 11:10:00,2024-12-03 14:05:00,175,0,No Info,7229
Indigo,2019-06-06,Chennai,Kolkata,2024-12-03 05:15:00,2024-12-03 07:40:00,145,0,No Info,3540
Air India,2019-05-15,Kolkata,Bangalore,2024-12-03 09:25:00,2024-05-16 17:20:00,1915,2,No Info,13616
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 19:00:00,2024-06-25 01:30:00,390,1,No Info,6795
Indigo,2019-05-15,Delhi,Cochin,2024-12-03 11:55:00,2024-12-03 22:30:00,635,1,No Info,6442
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 23:05:00,2024-05-28 12:35:00,810,2,No Info,15129
Indigo,2019-05-21,Delhi,Cochin,2024-12-03 08:30:00,2024-12-03 21:00:00,750,1,No Info,7318
Spicejet,2019-04-15,Bangalore,Delhi,2024-12-03 05:55:00,2024-12-03 08:35:00,160,0,No Info,4423
Spicejet,2019-04-06,Bangalore,Delhi,2024-12-03 21:10:00,2024-04-07 00:05:00,175,0,No check-in baggage included,3919
Multiple Carriers,2019-03-03,Delhi,Cochin,2024-12-03 15:25:00,2024-03-04 01:35:00,610,1,No Info,15147
Vistara,2019-05-15,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 09:10:00,190,0,No Info,6216
Indigo,2019-03-09,Bangalore,Delhi,2024-12-03 10:05:00,2024-12-03 13:00:00,175,0,No Info,6860
Jet Airways,2019-03-18,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,No Info,5678
Goair,2019-06-01,Bangalore,Delhi,2024-12-03 07:45:00,2024-12-03 10:40:00,175,0,No Info,5048
Jet Airways,2019-06-03,Bangalore,Delhi,2024-12-03 07:10:00,2024-12-03 10:10:00,180,0,In-flight meal not included,5769
Jet Airways,2019-06-18,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,In-flight meal not included,3210
Multiple Carriers,2019-06-03,Delhi,Cochin,2024-12-03 17:45:00,2024-06-04 01:30:00,465,1,No Info,7530
Jet Airways,2019-05-21,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 19:00:00,660,1,No Info,16289
Goair,2019-03-21,Delhi,Cochin,2024-12-03 07:00:00,2024-12-03 12:50:00,350,1,No Info,9385
Indigo,2019-05-18,Kolkata,Bangalore,2024-12-03 15:30:00,2024-12-03 18:05:00,155,0,No Info,4804
Indigo,2019-04-06,Bangalore,Delhi,2024-12-03 04:00:00,2024-12-03 06:50:00,170,0,No Info,4423
Air India,2019-05-24,Kolkata,Bangalore,2024-12-03 12:00:00,2024-12-03 21:50:00,590,2,No Info,9941
Indigo,2019-05-06,Bangalore,Delhi,2024-12-03 06:05:00,2024-12-03 08:50:00,165,0,No Info,4423
Goair,2019-06-06,Delhi,Cochin,2024-12-03 14:25:00,2024-12-03 19:35:00,310,1,No Info,7870
Vistara,2019-06-15,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:35:00,155,0,No Info,4878
Indigo,2019-03-01,Bangalore,Delhi,2024-12-03 16:50:00,2024-12-03 21:35:00,285,1,No Info,13302
Jet Airways,2019-06-06,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,In-flight meal not included,3210
Jet Airways,2019-06-12,Kolkata,Bangalore,2024-12-03 06:30:00,2024-12-03 12:00:00,330,1,In-flight meal not included,9899
Air India,2019-03-09,Delhi,Cochin,2024-12-03 05:55:00,2024-03-10 19:15:00,2240,2,No Info,14483
Indigo,2019-06-12,Delhi,Cochin,2024-12-03 18:35:00,2024-06-13 01:30:00,415,1,No Info,5883
Indigo,2019-05-09,Mumbai,Hyderabad,2024-12-03 12:00:00,2024-12-03 13:30:00,90,0,No Info,4392
Indigo,2019-06-03,Bangalore,Delhi,2024-12-03 07:10:00,2024-12-03 10:05:00,175,0,No Info,4823
Indigo,2019-03-09,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,4545
Goair,2019-06-06,Bangalore,Delhi,2024-12-03 11:40:00,2024-12-03 14:30:00,170,0,No Info,3898
Jet Airways,2019-05-06,Mumbai,Hyderabad,2024-12-03 02:55:00,2024-12-03 04:20:00,85,0,No Info,5678
Indigo,2019-03-27,Delhi,Cochin,2024-12-03 04:45:00,2024-12-03 15:30:00,645,1,No Info,7048
Vistara,2019-03-03,Bangalore,Delhi,2024-12-03 19:40:00,2024-12-03 22:20:00,160,0,No Info,11913
Air India,2019-06-12,Kolkata,Bangalore,2024-12-03 10:00:00,2024-06-13 05:25:00,1165,2,No Info,13532
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 06:30:00,2024-12-03 18:15:00,705,1,In-flight meal not included,10844
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 10:00:00,2024-05-22 01:30:00,930,1,No Info,14067
Air India,2019-05-15,Kolkata,Bangalore,2024-12-03 20:30:00,2024-05-16 13:45:00,1035,2,No Info,16057
Goair,2019-05-01,Kolkata,Bangalore,2024-12-03 16:40:00,2024-05-02 00:15:00,455,1,No Info,6484
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 07:00:00,2024-12-03 21:00:00,840,1,No Info,7618
Jet Airways,2019-06-06,Kolkata,Bangalore,2024-12-03 17:00:00,2024-12-03 23:35:00,395,1,In-flight meal not included,13469
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 23:35:00,840,1,No Info,12121
Goair,2019-04-27,Bangalore,Delhi,2024-12-03 20:55:00,2024-12-03 23:40:00,165,0,No Info,3898
Indigo,2019-04-15,Bangalore,Delhi,2024-12-03 23:30:00,2024-04-16 02:20:00,170,0,No Info,4591
Jet Airways,2019-03-27,Delhi,Cochin,2024-12-03 21:50:00,2024-03-28 04:25:00,395,1,No Info,12242
Air India,2019-05-24,Kolkata,Bangalore,2024-12-03 14:35:00,2024-05-25 14:35:00,1440,1,No Info,6528
Jet Airways,2019-04-01,Kolkata,Bangalore,2024-12-03 09:35:00,2024-04-02 10:55:00,1520,1,No Info,11467
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 07:10:00,2024-12-03 22:30:00,920,1,No Info,6723
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 19:50:00,345,1,In-flight meal not included,10844
Jet Airways,2019-06-09,Delhi,Cochin,2024-12-03 11:00:00,2024-12-03 14:15:00,195,0,No Info,9564
Indigo,2019-05-27,Kolkata,Bangalore,2024-12-03 17:15:00,2024-12-03 19:50:00,155,0,No Info,4804
Jet Airways,2019-03-06,Bangalore,Delhi,2024-12-03 11:40:00,2024-03-07 09:00:00,1280,1,No Info,17261
Indigo,2019-03-15,Mumbai,Hyderabad,2024-12-03 16:55:00,2024-12-03 18:25:00,90,0,No Info,3175
Spicejet,2019-05-18,Kolkata,Bangalore,2024-12-03 11:35:00,2024-12-03 18:50:00,435,1,No Info,8479
Jet Airways,2019-06-01,Bangalore,Delhi,2024-12-03 15:15:00,2024-12-03 18:10:00,175,0,No Info,8016
Jet Airways,2019-03-12,Bangalore,Delhi,2024-12-03 09:45:00,2024-03-13 00:30:00,885,1,No Info,11507
Indigo,2019-06-01,Chennai,Kolkata,2024-12-03 13:15:00,2024-12-03 15:35:00,140,0,No Info,3597
Indigo,2019-06-15,Mumbai,Hyderabad,2024-12-03 16:55:00,2024-12-03 18:25:00,90,0,No Info,3175
Jet Airways,2019-04-01,Kolkata,Bangalore,2024-12-03 18:55:00,2024-04-02 19:50:00,1495,1,No Info,12681
Vistara,2019-06-12,Kolkata,Bangalore,2024-12-03 07:10:00,2024-12-03 20:20:00,790,1,No Info,8610
Air India,2019-03-03,Delhi,Cochin,2024-12-03 05:55:00,2024-03-04 19:15:00,2240,2,No Info,13748
Air India,2019-06-06,Delhi,Cochin,2024-12-03 12:55:00,2024-06-07 19:15:00,1820,2,No Info,12646
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 21:00:00,900,1,No Info,8475
Air Asia,2019-06-12,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 12:55:00,155,0,No Info,3807
Jet Airways,2019-03-21,Delhi,Cochin,2024-12-03 18:20:00,2024-03-23 04:25:00,2045,2,No Info,13082
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 20:25:00,2024-05-22 19:10:00,1365,1,No Info,13067
Jet Airways,2019-03-06,Delhi,Cochin,2024-12-03 13:00:00,2024-12-03 18:50:00,350,1,No Info,17024
Jet Airways,2019-03-01,Bangalore,Delhi,2024-12-03 22:50:00,2024-03-03 00:45:00,1555,1,No Info,26890
Indigo,2019-05-01,Bangalore,Delhi,2024-12-03 08:30:00,2024-12-03 11:20:00,170,0,No Info,4823
Air Asia,2019-05-27,Bangalore,Delhi,2024-12-03 04:55:00,2024-12-03 07:45:00,170,0,No Info,3383
Spicejet,2019-06-12,Delhi,Cochin,2024-12-03 08:45:00,2024-12-03 13:15:00,270,1,No Info,5264
Indigo,2019-06-18,Chennai,Kolkata,2024-12-03 07:55:00,2024-12-03 10:15:00,140,0,No Info,3850
Indigo,2019-06-06,Delhi,Cochin,2024-12-03 23:30:00,2024-06-07 04:35:00,305,1,No Info,10112
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 19:00:00,660,1,In-flight meal not included,12239
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 17:35:00,435,1,No Info,8355
Indigo,2019-03-06,Chennai,Kolkata,2024-12-03 22:05:00,2024-03-07 00:25:00,140,0,No Info,5277
Indigo,2019-03-03,Mumbai,Hyderabad,2024-12-03 02:30:00,2024-12-03 04:00:00,90,0,No Info,4575
Indigo,2019-05-06,Kolkata,Bangalore,2024-12-03 11:30:00,2024-12-03 14:05:00,155,0,No Info,5224
Air India,2019-05-18,Kolkata,Bangalore,2024-12-03 14:15:00,2024-12-03 16:45:00,150,0,No Info,6245
Jet Airways,2019-06-27,Delhi,Cochin,2024-12-03 13:25:00,2024-06-28 12:35:00,1390,2,No Info,12819
Spicejet,2019-05-03,Mumbai,Hyderabad,2024-12-03 05:45:00,2024-12-03 07:15:00,90,0,No check-in baggage included,1965
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 19:00:00,2024-05-22 01:30:00,390,1,No Info,7485
Air India,2019-04-01,Kolkata,Bangalore,2024-12-03 16:45:00,2024-04-02 20:25:00,1660,2,No Info,9920
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 19:45:00,2024-05-19 12:35:00,1010,1,In-flight meal not included,12373
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 20:00:00,2024-05-13 08:15:00,735,1,No Info,13941
Spicejet,2019-06-15,Bangalore,Delhi,2024-12-03 21:10:00,2024-06-16 00:05:00,175,0,No Info,3971
Jet Airways,2019-03-12,Bangalore,Delhi,2024-12-03 20:35:00,2024-03-13 10:45:00,850,1,In-flight meal not included,11087
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 06:30:00,2024-05-07 04:40:00,1330,1,No Info,13941
Indigo,2019-05-06,Kolkata,Bangalore,2024-12-03 21:25:00,2024-05-07 00:05:00,160,0,No Info,4804
Air India,2019-05-18,Bangalore,Delhi,2024-12-03 10:00:00,2024-12-03 12:45:00,165,0,No Info,6961
Air India,2019-05-18,Chennai,Kolkata,2024-12-03 11:40:00,2024-12-03 13:55:00,135,0,No Info,4667
Spicejet,2019-06-03,Chennai,Kolkata,2024-12-03 17:45:00,2024-12-03 20:05:00,140,0,No Info,3597
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 05:30:00,2024-12-03 12:35:00,425,2,No Info,16274
Air India,2019-06-12,Kolkata,Bangalore,2024-12-03 16:50:00,2024-06-13 11:10:00,1100,1,No Info,8366
Indigo,2019-06-09,Kolkata,Bangalore,2024-12-03 21:00:00,2024-06-10 02:15:00,315,1,No Info,6911
Air India,2019-03-06,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,5462
Spicejet,2019-03-15,Chennai,Kolkata,2024-12-03 09:30:00,2024-12-03 12:05:00,155,0,No Info,6300
Jet Airways,2019-03-06,Delhi,Cochin,2024-12-03 17:55:00,2024-03-08 04:25:00,2070,2,In-flight meal not included,15812
Spicejet,2019-03-27,Chennai,Kolkata,2024-12-03 09:30:00,2024-12-03 12:05:00,155,0,No check-in baggage included,3332
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 14:00:00,2024-06-25 04:25:00,865,1,In-flight meal not included,10262
Indigo,2019-03-01,Bangalore,Delhi,2024-12-03 13:00:00,2024-12-03 15:50:00,170,0,No Info,19685
Spicejet,2019-03-24,Bangalore,Delhi,2024-12-03 20:30:00,2024-12-03 23:20:00,170,0,No Info,5575
Air India,2019-05-24,Kolkata,Bangalore,2024-12-03 09:25:00,2024-05-25 05:25:00,1200,2,No Info,14897
Indigo,2019-04-12,Kolkata,Bangalore,2024-12-03 14:25:00,2024-12-03 16:55:00,150,0,No Info,5224
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 06:30:00,2024-05-22 08:15:00,1545,1,No Info,13941
Indigo,2019-03-15,Mumbai,Hyderabad,2024-12-03 21:20:00,2024-12-03 22:45:00,85,0,No Info,2754
Multiple Carriers,2019-03-21,Delhi,Cochin,2024-12-03 13:00:00,2024-03-22 01:35:00,755,1,No Info,8098
Multiple Carriers,2019-03-27,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 13:20:00,375,1,No Info,12537
Indigo,2019-06-06,Delhi,Cochin,2024-12-03 07:15:00,2024-12-03 12:30:00,315,1,No Info,6582
Indigo,2019-05-12,Kolkata,Bangalore,2024-12-03 19:35:00,2024-12-03 23:15:00,220,1,No Info,5276
Indigo,2019-06-03,Delhi,Cochin,2024-12-03 18:35:00,2024-06-04 01:30:00,415,1,No Info,6628
Jet Airways,2019-06-12,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,No Info,5678
Spicejet,2019-06-27,Chennai,Kolkata,2024-12-03 08:20:00,2024-12-03 10:35:00,135,0,No Info,3597
Jet Airways,2019-04-09,Delhi,Cochin,2024-12-03 05:30:00,2024-04-10 04:25:00,1375,2,No Info,10909
Jet Airways,2019-06-09,Delhi,Cochin,2024-12-03 19:45:00,2024-06-10 19:00:00,1395,1,No Info,14924
Jet Airways,2019-03-21,Delhi,Cochin,2024-12-03 10:45:00,2024-03-22 18:50:00,1925,2,In-flight meal not included,9270
Indigo,2019-06-03,Delhi,Cochin,2024-12-03 07:30:00,2024-12-03 21:00:00,810,1,No Info,6093
Jet Airways,2019-06-15,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 19:00:00,440,2,No Info,18804
Indigo,2019-05-03,Bangalore,Delhi,2024-12-03 00:30:00,2024-12-03 03:25:00,175,0,No Info,3943
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 14:00:00,2024-05-28 01:30:00,690,1,No Info,13377
Vistara,2019-05-21,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:35:00,155,0,No Info,4878
Air Asia,2019-05-18,Bangalore,Delhi,2024-12-03 23:55:00,2024-05-19 02:45:00,170,0,No Info,4483
Spicejet,2019-04-01,Kolkata,Bangalore,2024-12-03 08:35:00,2024-12-03 17:15:00,520,1,No Info,6013
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 09:40:00,2024-05-28 04:25:00,1125,2,No Info,15129
Jet Airways,2019-03-21,Bangalore,Delhi,2024-12-03 11:40:00,2024-03-19 07:40:00,1200,1,In-flight meal not included,7832
Indigo,2019-03-24,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,4238
Indigo,2019-04-18,Bangalore,Delhi,2024-12-03 00:30:00,2024-12-03 03:25:00,175,0,No Info,4423
Air India,2019-05-18,Delhi,Cochin,2024-12-03 17:15:00,2024-05-19 07:40:00,865,2,No Info,12199
Indigo,2019-05-03,Bangalore,Delhi,2024-12-03 10:10:00,2024-12-03 13:00:00,170,0,No Info,3943
Air India,2019-06-24,Delhi,Cochin,2024-12-03 20:15:00,2024-06-25 19:15:00,1380,2,No Info,13381
Indigo,2019-05-06,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,4284
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 16:30:00,2024-05-16 12:00:00,1170,1,In-flight meal not included,10844
Jet Airways,2019-03-06,Bangalore,Delhi,2024-12-03 05:45:00,2024-12-03 21:20:00,935,1,No Info,16736
Indigo,2019-03-27,Delhi,Cochin,2024-12-03 04:55:00,2024-12-03 16:10:00,675,1,No Info,6171
Air Asia,2019-06-27,Kolkata,Bangalore,2024-12-03 22:50:00,2024-06-28 01:20:00,150,0,No Info,3807
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 16:55:00,2024-03-25 18:10:00,1515,1,In-flight meal not included,11134
Air India,2019-03-24,Kolkata,Bangalore,2024-12-03 14:35:00,2024-03-25 14:35:00,1440,1,No Info,6241
Air India,2019-05-12,Kolkata,Bangalore,2024-12-03 05:50:00,2024-12-03 20:25:00,875,2,No Info,12513
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 21:10:00,2024-03-25 20:40:00,1410,1,No Info,13759
Air India,2019-05-27,Delhi,Cochin,2024-12-03 03:50:00,2024-12-03 19:15:00,925,1,No Info,9719
Spicejet,2019-03-06,Kolkata,Bangalore,2024-12-03 17:15:00,2024-12-03 19:45:00,150,0,No Info,4622
Multiple Carriers,2019-05-18,Delhi,Cochin,2024-12-03 03:50:00,2024-12-03 12:35:00,525,1,No Info,10197
Air India,2019-05-12,Kolkata,Bangalore,2024-12-03 16:45:00,2024-05-13 12:30:00,1185,2,No Info,14330
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 21:10:00,2024-05-22 10:05:00,775,1,In-flight meal not included,8586
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 06:30:00,2024-06-10 04:40:00,1330,1,No Info,14178
Spicejet,2019-03-15,Bangalore,Delhi,2024-12-03 05:45:00,2024-12-03 08:35:00,170,0,No Info,5575
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-02 18:00:00,1500,1,In-flight meal not included,9314
Spicejet,2019-05-03,Kolkata,Bangalore,2024-12-03 09:00:00,2024-12-03 11:25:00,145,0,No check-in baggage included,3841
Indigo,2019-06-01,Kolkata,Bangalore,2024-12-03 14:25:00,2024-12-03 16:55:00,150,0,No Info,6064
Air India,2019-03-06,Delhi,Cochin,2024-12-03 07:00:00,2024-12-03 19:15:00,735,1,No Info,15809
Indigo,2019-04-18,Kolkata,Bangalore,2024-12-03 15:30:00,2024-12-03 18:05:00,155,0,No Info,4174
Multiple Carriers,2019-06-01,Delhi,Cochin,2024-12-03 07:10:00,2024-12-03 16:10:00,540,1,No Info,7038
Indigo,2019-03-24,Bangalore,Delhi,2024-12-03 22:20:00,2024-03-25 01:10:00,170,0,No Info,7303
Jet Airways,2019-04-21,Bangalore,Delhi,2024-12-03 11:10:00,2024-12-03 14:05:00,175,0,No Info,7229
Vistara,2019-06-24,Bangalore,Delhi,2024-12-03 09:45:00,2024-12-03 12:35:00,170,0,No Info,4668
Air India,2019-05-09,Kolkata,Bangalore,2024-12-03 16:45:00,2024-05-10 08:55:00,970,2,No Info,13227
Multiple Carriers,2019-03-21,Delhi,Cochin,2024-12-03 04:45:00,2024-12-03 19:15:00,870,1,No Info,6630
Air Asia,2019-06-09,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 12:55:00,155,0,No Info,5645
Indigo,2019-06-27,Kolkata,Bangalore,2024-12-03 11:30:00,2024-12-03 14:05:00,155,0,No Info,4804
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 14:00:00,2024-12-03 19:00:00,300,1,In-flight meal not included,12373
Multiple Carriers,2019-06-09,Delhi,Cochin,2024-12-03 11:35:00,2024-06-10 01:30:00,835,3,No Info,15419
Air India,2019-03-03,Mumbai,Hyderabad,2024-12-03 13:55:00,2024-12-03 15:25:00,90,0,No Info,6092
Spicejet,2019-03-15,Kolkata,Bangalore,2024-12-03 22:20:00,2024-03-16 00:40:00,140,0,No check-in baggage included,3815
Jet Airways,2019-04-15,Bangalore,Delhi,2024-12-03 17:45:00,2024-12-03 20:45:00,180,0,In-flight meal not included,4544
Air India,2019-03-15,Bangalore,Delhi,2024-12-03 05:50:00,2024-12-03 22:10:00,980,2,No Info,10111
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 07:35:00,2024-12-03 12:10:00,275,1,No Info,5054
Air India,2019-03-03,Mumbai,Hyderabad,2024-12-03 06:20:00,2024-12-03 07:40:00,80,0,No Info,4937
Air India,2019-03-06,Bangalore,Delhi,2024-12-03 08:15:00,2024-12-03 22:55:00,880,2,No Info,13942
Spicejet,2019-06-18,Kolkata,Bangalore,2024-12-03 22:20:00,2024-06-19 00:40:00,140,0,No check-in baggage included,3841
Air India,2019-06-12,Delhi,Cochin,2024-12-03 16:40:00,2024-06-13 19:15:00,1595,2,No Info,9443
Vistara,2019-06-27,Delhi,Cochin,2024-12-03 14:40:00,2024-12-03 17:50:00,190,0,No Info,6216
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 06:30:00,2024-05-13 08:15:00,1545,1,No Info,13941
Air India,2019-05-21,Kolkata,Bangalore,2024-12-03 12:00:00,2024-05-22 13:15:00,1515,1,No Info,7662
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 11:25:00,2024-12-03 19:00:00,455,1,No Info,10678
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 06:40:00,2024-12-03 21:00:00,860,1,No Info,12351
Air India,2019-03-12,Bangalore,Delhi,2024-12-03 08:50:00,2024-03-13 10:15:00,1525,2,No Info,12778
Air Asia,2019-06-15,Delhi,Cochin,2024-12-03 16:45:00,2024-06-16 07:10:00,865,1,No Info,6853
Jet Airways,2019-06-18,Mumbai,Hyderabad,2024-12-03 07:05:00,2024-12-03 08:30:00,85,0,In-flight meal not included,4995
Jet Airways,2019-06-06,Delhi,Cochin,2024-12-03 17:30:00,2024-06-07 04:25:00,655,1,In-flight meal not included,10262
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 18:00:00,2024-05-22 01:30:00,450,1,No Info,7888
Indigo,2019-05-27,Bangalore,Delhi,2024-12-03 10:10:00,2024-12-03 13:00:00,170,0,No Info,3943
Air India,2019-06-03,Delhi,Cochin,2024-12-03 09:45:00,2024-12-03 23:00:00,795,1,No Info,8907
